FIT Profiler Report
Profile stats for: [LightningModule]LitGIBLi.configure_callbacks
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        1    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        1    0.000    0.000    0.000    0.000 model_checkpoint.py:282(on_train_start)
        1    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        1    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        1    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        1    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        1    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [LightningModule]LitGIBLi.on_train_start
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        1    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        1    0.000    0.000    0.000    0.000 hooks.py:44(on_train_start)
        1    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Strategy]SingleDeviceStrategy.on_train_start
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        1    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        1    0.000    0.000    0.000    0.000 strategy.py:545(on_train_start)
        1    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]TQDMProgressBar.on_train_epoch_start
         15170 function calls in 0.002 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.002    0.001 tqdm_progress.py:264(on_train_epoch_start)
        6    0.000    0.000    0.002    0.000 std.py:1325(refresh)
        6    0.000    0.000    0.002    0.000 std.py:1464(display)
        6    0.000    0.000    0.001    0.000 std.py:1150(__str__)
        6    0.000    0.000    0.001    0.000 std.py:464(format_meter)
       18    0.000    0.000    0.001    0.000 utils.py:378(disp_len)
       18    0.000    0.000    0.001    0.000 utils.py:374(_text_width)
       18    0.000    0.000    0.001    0.000 {built-in method builtins.sum}
        3    0.000    0.000    0.001    0.000 std.py:1360(reset)
     7111    0.001    0.000    0.001    0.000 utils.py:375(<genexpr>)
        3    0.000    0.000    0.001    0.000 std.py:1382(set_description)
        6    0.000    0.000    0.001    0.000 utils.py:386(disp_trim)
        6    0.000    0.000    0.000    0.000 std.py:457(print_status)
     7093    0.000    0.000    0.000    0.000 {built-in method unicodedata.east_asian_width}
        6    0.000    0.000    0.000    0.000 std.py:1446(format_dict)
        6    0.000    0.000    0.000    0.000 utils.py:333(_screen_shape_linux)
       12    0.000    0.000    0.000    0.000 utils.py:273(_is_ascii)
       12    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
        6    0.000    0.000    0.000    0.000 std.py:451(fp_write)
       12    0.000    0.000    0.000    0.000 utils.py:194(inner)
        6    0.000    0.000    0.000    0.000 {built-in method fcntl.ioctl}
        6    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        6    0.000    0.000    0.000    0.000 std.py:102(acquire)
      516    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        6    0.000    0.000    0.000    0.000 std.py:400(format_interval)
        6    0.000    0.000    0.000    0.000 std.py:186(__format__)
        6    0.000    0.000    0.000    0.000 std.py:106(release)
        3    0.000    0.000    0.000    0.000 tqdm_progress.py:445(convert_inf)
        6    0.000    0.000    0.000    0.000 {built-in method fromtimestamp}
        3    0.000    0.000    0.000    0.000 progress_bar.py:80(total_train_batches)
        6    0.000    0.000    0.000    0.000 std.py:153(__init__)
        3    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       18    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
        6    0.000    0.000    0.000    0.000 utils.py:139(__getattr__)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        3    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        3    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        9    0.000    0.000    0.000    0.000 tqdm_progress.py:122(train_progress_bar)
        3    0.000    0.000    0.000    0.000 progress_bar.py:54(trainer)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.max}
        9    0.000    0.000    0.000    0.000 std.py:226(__init__)
       12    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 std.py:231(__call__)
        3    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
        3    0.000    0.000    0.000    0.000 {built-in method math.isinf}
        6    0.000    0.000    0.000    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
        6    0.000    0.000    0.000    0.000 utils.py:108(__init__)
        6    0.000    0.000    0.000    0.000 std.py:167(colour)
        6    0.000    0.000    0.000    0.000 utils.py:112(__format__)
        3    0.000    0.000    0.000    0.000 trainer.py:1462(current_epoch)
       18    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        9    0.000    0.000    0.000    0.000 {built-in method time.time}
        6    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        6    0.000    0.000    0.000    0.000 {method 'release' of '_multiprocessing.SemLock' objects}
        6    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
       12    0.000    0.000    0.000    0.000 {built-in method builtins.len}
       12    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        6    0.000    0.000    0.000    0.000 std.py:163(colour)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        6    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        3    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        3    0.000    0.000    0.000    0.000 {built-in method math.isnan}
        3    0.000    0.000    0.000    0.000 trainer.py:1518(num_training_batches)
        3    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        3    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)



Profile stats for: [Callback]ModelSummary.on_train_epoch_start
         30 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        3    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        3    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        3    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        3    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        3    0.000    0.000    0.000    0.000 callback.py:92(on_train_epoch_start)
        3    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        3    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_MulticlassJaccardIndex', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_train_epoch_start
         30 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        3    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        3    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        3    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        3    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        3    0.000    0.000    0.000    0.000 callback.py:92(on_train_epoch_start)
        3    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        3    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_MulticlassF1Score', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_train_epoch_start
         30 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        3    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        3    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        3    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        3    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        3    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        3    0.000    0.000    0.000    0.000 callback.py:92(on_train_epoch_start)
        3    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_MulticlassFBetaScore', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_train_epoch_start
         30 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        3    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        3    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        3    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        3    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        3    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        3    0.000    0.000    0.000    0.000 callback.py:92(on_train_epoch_start)
        3    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_MulticlassPrecision', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_train_epoch_start
         30 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        3    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        3    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        3    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        3    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        3    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        3    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 callback.py:92(on_train_epoch_start)
        3    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_MulticlassRecall', 'mode': 'max', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_train_epoch_start
         30 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        3    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        3    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        3    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        3    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        3    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        3    0.000    0.000    0.000    0.000 callback.py:92(on_train_epoch_start)
        3    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelCheckpoint{'monitor': 'val_loss', 'mode': 'min', 'every_n_train_steps': 0, 'every_n_epochs': 1, 'train_time_interval': None}.on_train_epoch_start
         30 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        3    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        3    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        3    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
        3    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
        3    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        3    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 callback.py:92(on_train_epoch_start)
        3    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [LightningModule]LitGIBLi.on_train_epoch_start
         21 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        3    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        3    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        3    0.000    0.000    0.000    0.000 hooks.py:211(on_train_epoch_start)
        3    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: run_training_epoch
         11662 function calls (11631 primitive calls) in 120.861 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000  120.861   40.287 training_epoch_loop.py:135(run)
      377    0.000    0.000  120.104    0.319 {built-in method builtins.next}
        3    0.000    0.000  120.101   40.034 training_epoch_loop.py:192(advance)
        3    0.000    0.000  120.101   40.034 fetchers.py:119(__next__)
        3    0.000    0.000  120.101   40.034 fetchers.py:55(__next__)
        3    0.000    0.000  120.101   40.034 training_epoch_loop.py:186(_on_before_fetch)
        3    0.000    0.000  120.101   40.034 advanced.py:73(start)
        3  120.101   40.034  120.101   40.034 {method 'enable' of '_lsprof.Profiler' objects}
        3    0.000    0.000    0.759    0.253 training_epoch_loop.py:176(on_run_start)
     12/2    0.000    0.000    0.759    0.380 {built-in method builtins.iter}
        2    0.000    0.000    0.759    0.380 fetchers.py:102(__iter__)
        2    0.000    0.000    0.759    0.380 fetchers.py:49(__iter__)
        2    0.001    0.000    0.759    0.379 combined_loader.py:347(__iter__)
        2    0.000    0.000    0.653    0.326 combined_loader.py:90(__iter__)
        2    0.000    0.000    0.653    0.326 combined_loader.py:41(__iter__)
        2    0.000    0.000    0.653    0.326 combined_loader.py:43(<listcomp>)
        2    0.000    0.000    0.653    0.326 dataloader.py:426(__iter__)
        2    0.000    0.000    0.653    0.326 dataloader.py:382(_get_iterator)
        2    0.002    0.001    0.653    0.326 dataloader.py:991(__init__)
       24    0.001    0.000    0.627    0.026 process.py:110(start)
       24    0.000    0.000    0.623    0.026 context.py:222(_Popen)
       24    0.000    0.000    0.623    0.026 context.py:278(_Popen)
       24    0.000    0.000    0.623    0.026 popen_fork.py:15(__init__)
       24    0.001    0.000    0.622    0.026 popen_fork.py:62(_launch)
       24    0.620    0.026    0.620    0.026 {built-in method posix.fork}
        2    0.000    0.000    0.104    0.052 dataloader.py:1478(__del__)
        2    0.000    0.000    0.104    0.052 dataloader.py:1401(_shutdown_workers)
       24    0.000    0.000    0.101    0.004 process.py:142(join)
       24    0.000    0.000    0.101    0.004 popen_fork.py:36(wait)
       24    0.000    0.000    0.100    0.004 connection.py:917(wait)
       24    0.000    0.000    0.100    0.004 selectors.py:403(select)
       24    0.099    0.004    0.100    0.004 {method 'poll' of 'select.poll' objects}
       26    0.001    0.000    0.011    0.000 context.py:100(Queue)
       74    0.000    0.000    0.010    0.000 queues.py:86(put)
       26    0.001    0.000    0.010    0.000 queues.py:37(__init__)
        2    0.000    0.000    0.010    0.005 dataloader.py:1087(_reset)
       48    0.000    0.000    0.010    0.000 dataloader.py:1348(_try_put_index)
       26    0.000    0.000    0.008    0.000 queues.py:161(_start_thread)
       28    0.000    0.000    0.008    0.000 threading.py:916(start)
       28    0.000    0.000    0.007    0.000 threading.py:589(wait)
      216    0.007    0.000    0.007    0.000 {method 'acquire' of '_thread.lock' objects}
       88    0.003    0.000    0.007    0.000 synchronize.py:50(__init__)
       28    0.000    0.000    0.007    0.000 threading.py:288(wait)
       54    0.000    0.000    0.007    0.000 context.py:65(Lock)
       54    0.000    0.000    0.006    0.000 synchronize.py:161(__init__)
       24    0.002    0.000    0.003    0.000 process.py:61(_cleanup)
       88    0.000    0.000    0.002    0.000 __init__.py:7(_make_name)
       88    0.001    0.000    0.002    0.000 tempfile.py:153(__next__)
      756    0.000    0.000    0.002    0.000 popen_fork.py:24(poll)
       50    0.000    0.000    0.001    0.000 util.py:205(__call__)
      130    0.000    0.000    0.001    0.000 threading.py:264(__enter__)
      114    0.000    0.000    0.001    0.000 util.py:171(register_after_fork)
      130    0.001    0.000    0.001    0.000 {method '__enter__' of '_thread.lock' objects}
       88    0.000    0.000    0.001    0.000 random.py:506(choices)
      732    0.001    0.000    0.001    0.000 {built-in method posix.waitpid}
       28    0.001    0.000    0.001    0.000 {built-in method _thread.start_new_thread}
       24    0.001    0.000    0.001    0.000 process.py:80(__init__)
       28    0.001    0.000    0.001    0.000 threading.py:827(__init__)
       96    0.001    0.000    0.001    0.000 {built-in method posix.close}
      114    0.001    0.000    0.001    0.000 weakref.py:165(__setitem__)
       52    0.001    0.000    0.001    0.000 util.py:186(__init__)
       24    0.000    0.000    0.001    0.000 util.py:461(close_fds)
       26    0.000    0.000    0.001    0.000 context.py:85(BoundedSemaphore)
       26    0.000    0.000    0.001    0.000 synchronize.py:144(__init__)
       26    0.000    0.000    0.001    0.000 queues.py:71(_reset)
       26    0.000    0.000    0.001    0.000 connection.py:516(Pipe)
       88    0.001    0.000    0.001    0.000 random.py:519(<listcomp>)
       24    0.000    0.000    0.001    0.000 dataloader.py:1375(_mark_worker_as_unavailable)
       48    0.000    0.000    0.000    0.000 dataloader.py:620(_next_index)
       62    0.000    0.000    0.000    0.000 threading.py:236(__init__)
        2    0.000    0.000    0.000    0.000 threading.py:1064(join)
       50    0.000    0.000    0.000    0.000 sampler.py:274(__iter__)
        2    0.000    0.000    0.000    0.000 threading.py:1102(_wait_for_tstate_lock)
      102    0.000    0.000    0.000    0.000 threading.py:359(notify)
    17/14    0.000    0.000    0.000    0.000 signal_handling.py:63(handler)
       17    0.000    0.000    0.000    0.000 {built-in method torch._C._error_if_any_worker_fails}
       26    0.000    0.000    0.000    0.000 queues.py:140(close)
       48    0.000    0.000    0.000    0.000 sampler.py:152(__iter__)
       24    0.000    0.000    0.000    0.000 __init__.py:228(_releaseLock)
       30    0.000    0.000    0.000    0.000 threading.py:545(__init__)
       74    0.000    0.000    0.000    0.000 {built-in method posix.pipe}
       24    0.000    0.000    0.000    0.000 util.py:433(_flush_std_streams)
       88    0.000    0.000    0.000    0.000 tempfile.py:142(rng)
      114    0.000    0.000    0.000    0.000 weakref.py:348(__new__)
       52    0.000    0.000    0.000    0.000 connection.py:117(__init__)
      168    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:404(parent)
        2    0.000    0.000    0.000    0.000 context.py:90(Event)
        2    0.000    0.000    0.000    0.000 synchronize.py:323(__init__)
      102    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
      128    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       26    0.000    0.000    0.000    0.000 queues.py:204(_finalize_close)
        2    0.000    0.000    0.000    0.000 synchronize.py:334(set)
        8    0.000    0.000    0.000    0.000 context.py:80(Semaphore)
        3    0.000    0.000    0.000    0.000 training_epoch_loop.py:116(done)
        2    0.000    0.000    0.000    0.000 fetchers.py:139(reset)
       52    0.000    0.000    0.000    0.000 _weakrefset.py:86(add)
        3    0.000    0.000    0.000    0.000 training_epoch_loop.py:106(_is_training_done)
      116    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        8    0.000    0.000    0.000    0.000 synchronize.py:125(__init__)
  124/108    0.000    0.000    0.000    0.000 {built-in method builtins.len}
      114    0.000    0.000    0.000    0.000 weakref.py:353(__init__)
        2    0.000    0.000    0.000    0.000 dataloader.py:565(__init__)
      130    0.000    0.000    0.000    0.000 threading.py:267(__exit__)
        2    0.000    0.000    0.000    0.000 fetchers.py:71(reset)
       24    0.000    0.000    0.000    0.000 selectors.py:352(register)
       50    0.000    0.000    0.000    0.000 queues.py:153(cancel_join_thread)
      400    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        2    0.000    0.000    0.000    0.000 context.py:75(Condition)
      138    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x56b7c75a95e0}
       86    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        2    0.000    0.000    0.000    0.000 synchronize.py:212(__init__)
      106    0.000    0.000    0.000    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
       48    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
      112    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        3    0.000    0.000    0.000    0.000 loop.py:32(restarting)
        3    0.000    0.000    0.000    0.000 training_epoch_loop.py:99(global_step)
      4/2    0.000    0.000    0.000    0.000 data.py:47(sized_len)
       24    0.000    0.000    0.000    0.000 selectors.py:235(register)
      130    0.000    0.000    0.000    0.000 threading.py:279(_is_owned)
        2    0.000    0.000    0.000    0.000 combined_loader.py:355(__len__)
       26    0.000    0.000    0.000    0.000 dataloader.py:1082(<genexpr>)
        4    0.000    0.000    0.000    0.000 {built-in method torch.empty}
       88    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
        2    0.000    0.000    0.000    0.000 combined_loader.py:96(__len__)
        2    0.000    0.000    0.000    0.000 queue.py:34(__init__)
       24    0.000    0.000    0.000    0.000 selectors.py:348(__init__)
       24    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       24    0.000    0.000    0.000    0.000 synchronize.py:327(is_set)
        2    0.000    0.000    0.000    0.000 synchronize.py:296(notify_all)
        3    0.000    0.000    0.000    0.000 training_epoch_loop.py:147(reset)
       66    0.000    0.000    0.000    0.000 weakref.py:106(remove)
        2    0.000    0.000    0.000    0.000 dataloader.py:610(_reset)
       28    0.000    0.000    0.000    0.000 threading.py:1301(_make_invoke_excepthook)
       24    0.000    0.000    0.000    0.000 selectors.py:203(__exit__)
        2    0.000    0.000    0.000    0.000 {built-in method torch.randperm}
        4    0.000    0.000    0.000    0.000 {method 'random_' of 'torch._C.TensorBase' objects}
      704    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
       76    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {built-in method torch._C._set_worker_pids}
       26    0.000    0.000    0.000    0.000 synchronize.py:229(__enter__)
       88    0.000    0.000    0.000    0.000 synchronize.py:90(_make_methods)
        2    0.000    0.000    0.000    0.000 synchronize.py:270(notify)
        2    0.000    0.000    0.000    0.000 combined_loader.py:404(_get_iterables_lengths)
        2    0.000    0.000    0.000    0.000 __init__.py:776(current_device)
       24    0.000    0.000    0.000    0.000 process.py:234(ident)
       24    0.000    0.000    0.000    0.000 selectors.py:269(close)
        2    0.000    0.000    0.000    0.000 combined_loader.py:405(<listcomp>)
      168    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       28    0.000    0.000    0.000    0.000 threading.py:276(_acquire_restore)
       24    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
      130    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       72    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
      242    0.000    0.000    0.000    0.000 util.py:48(debug)
       24    0.000    0.000    0.000    0.000 process.py:153(is_alive)
      704    0.000    0.000    0.000    0.000 {built-in method math.floor}
       52    0.000    0.000    0.000    0.000 context.py:237(get_context)
       24    0.000    0.000    0.000    0.000 __init__.py:219(_acquireLock)
        2    0.000    0.000    0.000    0.000 dataloader.py:457(__len__)
       11    0.000    0.000    0.000    0.000 abc.py:117(__instancecheck__)
       48    0.000    0.000    0.000    0.000 process.py:94(<genexpr>)
        2    0.000    0.000    0.000    0.000 threading.py:1028(_stop)
       32    0.000    0.000    0.000    0.000 threading.py:1430(current_thread)
       24    0.000    0.000    0.000    0.000 selectors.py:210(__init__)
       26    0.000    0.000    0.000    0.000 synchronize.py:94(__enter__)
       11    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       26    0.000    0.000    0.000    0.000 synchronize.py:232(__exit__)
       24    0.000    0.000    0.000    0.000 process.py:189(name)
        2    0.000    0.000    0.000    0.000 __init__.py:105(is_available)
       28    0.000    0.000    0.000    0.000 _weakrefset.py:39(_remove)
       24    0.000    0.000    0.000    0.000 selectors.py:216(_fileobj_lookup)
       12    0.000    0.000    0.000    0.000 progress.py:172(reset_on_run)
        3    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
       66    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        2    0.000    0.000    0.000    0.000 threading.py:568(set)
       28    0.000    0.000    0.000    0.000 threading.py:1198(daemon)
        3    0.000    0.000    0.000    0.000 progress.py:204(reset_on_run)
        2    0.000    0.000    0.000    0.000 {built-in method torch._C._remove_worker_pids}
        2    0.000    0.000    0.000    0.000 __init__.py:101(_nvml_based_avail)
        2    0.000    0.000    0.000    0.000 {method 'tolist' of 'torch._C.TensorBase' objects}
        2    0.000    0.000    0.000    0.000 os.py:772(getenv)
        4    0.000    0.000    0.000    0.000 {method 'item' of 'torch._C.TensorBase' objects}
      118    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        2    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_getDevice}
        2    0.000    0.000    0.000    0.000 __init__.py:263(_lazy_init)
       28    0.000    0.000    0.000    0.000 threading.py:273(_release_save)
       24    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
       88    0.000    0.000    0.000    0.000 context.py:197(get_start_method)
        3    0.000    0.000    0.000    0.000 training_epoch_loop.py:331(_num_ready_batches_reached)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:821(get)
       30    0.000    0.000    0.000    0.000 threading.py:1183(daemon)
       90    0.000    0.000    0.000    0.000 context.py:187(get_context)
       24    0.000    0.000    0.000    0.000 selectors.py:21(_fileobj_to_fd)
       26    0.000    0.000    0.000    0.000 synchronize.py:97(__exit__)
